zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_spread_mean,spectral_spread_std,spectral_rolloff_mean,spectral_rolloff_std,MFCC_Mean_2,MFCC_Std_1,Class
0.01678056728837416,0.02159820350537489,0.037077010997617774,0.06239972540856058,0.02894278366663333,0.035724984035745075,0.016309483312544885,0.01818694224775877,0.7624739451862952,0.6006174710700377,sound_guitar
0.015352854634331474,0.019906721928155263,0.03276566581297285,0.05767607290471371,0.0250776637771022,0.03260676493469233,0.016800846656839404,0.01747149886278379,0.7504303154285998,0.5783742736066148,sound_guitar
0.01804415231044241,0.0221577126360445,0.03631039792372024,0.05551975942817367,0.02769346599964776,0.03510526329848941,0.016876441017500098,0.017714289739913062,0.7581894742090598,0.6017171922376336,sound_guitar
0.01675288310948686,0.021097179563426244,0.03546375721322873,0.05386933420869081,0.02649647687011086,0.03412870054589323,0.014772397979110759,0.016960151043036283,0.7538739163269779,0.6029072377193485,sound_guitar
0.018394159429231255,0.022156870925957084,0.0392875903378392,0.09084311019556623,0.027855368619846364,0.04660496760211225,0.017122122689647357,0.01809165039106351,0.7556120313860977,0.5964122053173155,sound_guitar
0.01657886827076699,0.022806120206378053,0.0377937945618908,0.07242435760795429,0.026233884420921075,0.038433889395030514,0.01470940267856018,0.016194688542716357,0.7378739995506853,0.6302656760841812,sound_guitar
0.016408808314745348,0.020322162410332207,0.03539696829328917,0.06205293485757046,0.024303487699427983,0.03561774254702084,0.014136145443549913,0.015172631325073543,0.7460565701897519,0.6135661454801319,sound_guitar
0.01864133959786747,0.033406992809800716,0.03833651133385114,0.1154083498774176,0.027787072380672108,0.08373472663779986,0.015194466492799638,0.01568556021589554,0.7445628139544778,0.6076938663362463,sound_guitar
0.022550741145017608,0.025097424893675203,0.05337087278935953,0.09267378764499469,0.035726163085959,0.04364500140507892,0.02173967822000479,0.021791235370611443,0.8447861890530732,0.41031080779859874,sound_guitar
0.01092931833641805,0.015433696967822229,0.032978217627551924,0.0764499727948411,0.014544607235648533,0.04329697420516718,0.010463519421451163,0.017279804101797833,0.6649031379557497,0.2555901595654733,sound_guitar
0.02431857371110371,0.04238049930126695,0.060214288003602054,0.07439929961903892,0.03438045870542499,0.033459586686577954,0.029632989378992333,0.039726877978715665,0.8513976257856379,0.47261898892748255,sound_guitar
0.011305032192745087,0.030636933230657613,0.09664732517847567,0.15388852052876595,0.036520859517899004,0.07168986940243487,0.009568986153632941,0.02683545248453337,0.6055875554446088,0.294368726090641,sound_guitar
0.025916346321168047,0.032470365180976325,0.12835502911228933,0.15632773400183678,0.07138472053361991,0.08368711819957131,0.023018482821181543,0.029277967337908772,0.6749975476570628,0.24509390971003833,sound_guitar
0.020879803205036927,0.038278482908669705,0.04983807521567514,0.07549492010475045,0.029537016729240237,0.03380733598426075,0.019774224842826725,0.030010468289564315,0.817121114008921,0.4575265407620202,sound_guitar
0.014140683087339605,0.01874661157368805,0.05173619084868301,0.09933545330324714,0.023048043113701535,0.04284554698696152,0.013777072230411611,0.019245257197961496,0.6973586472590889,0.26806875566407745,sound_guitar
0.037047363675193394,0.0616915491922635,0.07422389000093371,0.08131530963061832,0.040108345866390005,0.04315994720428738,0.03634198888762898,0.05140640606696111,0.7878156711001665,0.49587076940664415,sound_guitar
0.021967395947036197,0.02865059775112943,0.0902142657941906,0.15046517982993626,0.03949513853253798,0.08402091626142186,0.018873392044953446,0.028871538120328197,0.7148737416729574,0.34090965600296724,sound_guitar
0.018924113710787303,0.01628462476657383,0.03825614216552933,0.0681427007121097,0.024429567194010987,0.032328768537337814,0.017172518930087817,0.014218443760443872,0.8261156182353524,0.35149672562919626,sound_guitar
0.009833815829022464,0.015193287054916283,0.033198280397377204,0.0696838902010585,0.017802510011538944,0.03026456362853866,0.010967481825855791,0.015722416812709743,0.7110558456382645,0.2655382320847039,sound_guitar
0.019181181086168946,0.03317559415480548,0.04986077918826079,0.06629785283097753,0.030072825451263763,0.030512246869161933,0.022218442504189192,0.032416793097960535,0.8494194487305577,0.45061443969079146,sound_guitar
0.014830810118171871,0.02683706382771481,0.06967605362982401,0.13861338372603868,0.029496418874757156,0.06469400987424193,0.012769147421602345,0.023171887939939472,0.6711313421776092,0.36413233418472973,sound_guitar
0.019659721892648613,0.013683115456089384,0.03440456797567208,0.0024929543255219648,0.01644728267655974,0.010116768466366603,0.01942145115974349,0.01180473935199347,0.8703186243777641,0.11137815860652536,sound_guitar
0.02760112635059237,0.038595083240777046,0.07854623258412494,0.19484838136062965,0.04930116881163709,0.1203973916746809,0.028328986657595347,0.03544522040006892,0.8550573962287153,0.36164274054669654,sound_guitar
0.039952225017005905,0.02340915521532182,0.049240284004109985,0.019140025767068258,0.051129181906775345,0.015213719966172356,0.04822290257146817,0.02004240309712817,0.9703721607942779,0.1683838632540635,sound_guitar
0.03847309888788697,0.01737530536508675,0.04527783537002901,0.012012878979551896,0.049348187253328735,0.01570273731995578,0.04633304355495081,0.01982990335036307,0.9751113539332272,0.16293001967489584,sound_guitar
0.014977140778004435,0.03384547294554978,0.0250323227785077,0.038887046563018106,0.019486331323083295,0.04631446794633043,0.0171599198699777,0.03506255337063903,0.7469960982120794,0.266312333491434,sound_guitar
0.029009064591144208,0.04606039062068998,0.08322831532593647,0.12999070404769647,0.04813715889789719,0.06528889543899732,0.030338536745158816,0.0437007579281329,0.8177191623413964,0.44251036701912844,sound_guitar
0.035550440573932585,0.062190371545888974,0.05978777157346565,0.06304766570871359,0.03722178268448358,0.030534254267656796,0.0316866361769412,0.04218666453304031,0.8727739986990166,0.4235811127322509,sound_guitar
0.01770403239839899,0.023721710635302713,0.04075928587411064,0.04317107796388295,0.02521456085746983,0.03231611058878214,0.02071285482103035,0.03114034386818351,0.8353239722274608,0.27810565056633507,sound_guitar
0.031198092164586397,0.025866008952348158,0.043930618049518325,0.03450471097802939,0.04237709337487314,0.0244209869489638,0.03629159264718852,0.02549075972096769,0.9422301869450027,0.20008420970489862,sound_guitar
0.04928574818470874,0.032422886232900267,0.05500648715587539,0.031179562979363997,0.046772701395243234,0.026242714395004484,0.05297904776303687,0.03026203519788685,0.9822858033398247,0.16242820065999355,sound_guitar
0.01960237609352503,0.025042353996503456,0.0596373753258879,0.12844950610388498,0.034664102986128216,0.06923007145330466,0.0215884894986834,0.03227164058009972,0.7948491078208919,0.30645176475694763,sound_guitar
0.02944410168794381,0.04615445987320127,0.04066962118089432,0.03605693902029012,0.02937402016002843,0.028576851702439086,0.03149765027528946,0.029228784346121788,0.9356723659564077,0.2150774235043904,sound_guitar
0.017619002420388104,0.022035579500057315,0.031144332254459728,0.02180215879486623,0.023938682924558027,0.01678741504103472,0.02427838883219312,0.017212985602832995,0.8982420639091331,0.16434848947553482,sound_guitar
0.026867495610080176,0.04087468027722986,0.03920884208544382,0.02986407719282575,0.031958645282736,0.023764801375797916,0.02777462801275025,0.026617563801885204,0.9374714378213658,0.21418573275212824,sound_guitar
0.04268504896144779,0.025502359127841157,0.045543571498779765,0.02000714844599985,0.04370193398139043,0.03207004618334648,0.04188557533607993,0.027830318722731937,0.9936662225018849,0.15605863435658723,sound_guitar
0.03728663407843316,0.028152036397569618,0.043160496173643134,0.021184374652227854,0.03770281888651002,0.013990790573440695,0.03356389613334845,0.024020979539288757,0.9826540141326003,0.19518273861350202,sound_guitar
0.015685064780978576,0.020047841108985175,0.0553705810454812,0.127160744829083,0.029838402685688263,0.06141422569088812,0.016013405399957163,0.02355945058325465,0.7349859779878345,0.3001799115683898,sound_guitar
0.015350877192982362,0.03168008053478132,0.07627742148365577,0.22203736963337253,0.040629237231204464,0.11211346559777972,0.013701477869750915,0.027142058843221243,0.6976885160287127,0.32909005145027204,sound_guitar
0.039489503741319,0.04524343528607147,0.06554310063266389,0.10289698108652916,0.041482680713225015,0.04969790134545797,0.03624119640674807,0.0343109411467508,0.8989666890526586,0.34847629418500137,sound_guitar
0.028690696533940754,0.0316518841717132,0.05342504568644824,0.07033330781934223,0.034298670617693094,0.03778600191235518,0.03125196860314221,0.03280015252197103,0.8911063377322417,0.2823335687799892,sound_guitar
0.03485240377770387,0.03301052479355381,0.04981470129987021,0.028360278034852596,0.03651041943906162,0.022372943180871824,0.035277368308324196,0.02907113755320991,0.9470850541790135,0.2764559747756339,sound_guitar
0.03035965703257232,0.03346670989114541,0.05148683804016296,0.07820614902639705,0.03477028945950505,0.0454093633289706,0.03145355356490407,0.0294290266083678,0.9108882549932125,0.3047682347226538,sound_guitar
0.034055494914020754,0.03854972001691349,0.044691980839110065,0.03105514306454189,0.030305836861669214,0.03429935728982124,0.03251817414420884,0.03176600060442325,0.9194458863735979,0.24117809982725466,sound_guitar
0.02049222470061535,0.05124050791685272,0.12894069383643192,0.2837651431986436,0.06799288961253323,0.19977456391070056,0.015547240175882882,0.04568155702795107,0.6465029281102258,0.35448100176004854,sound_guitar
0.01699610839542498,0.028860011561814614,0.08775133910142363,0.1858399214564342,0.04163168433242181,0.09681984521779981,0.01554724017588288,0.02891552694070676,0.6970923026257578,0.29786757282079024,sound_guitar
0.019430338696154143,0.02379910498447207,0.03683243221087452,0.04842725343600516,0.027056882981672418,0.026305409010813276,0.023875218908669418,0.024227703909941976,0.9028481857582551,0.22799076642323582,sound_guitar
0.023408950690522404,0.02712870928711133,0.03878226388541452,0.039666318779766174,0.031038500834167065,0.02524007633203256,0.026590316362399363,0.026229026966504226,0.909952223721807,0.25414160393604635,sound_guitar
0.039090060588802884,0.019450097888481777,0.04021470083911207,0.012371842826752731,0.03572667807742558,0.014718226162422483,0.034149752428468835,0.016442422901111708,0.9833434308817548,0.13951577031304999,sound_guitar
0.03922848148323913,0.021206348725321508,0.04246136235848869,0.021325299897477234,0.03611590898167313,0.016892001282292752,0.03404266041753286,0.015494337388664205,0.9776171481437008,0.24511912411381798,sound_guitar
0.015261892332273382,0.02055740395633461,0.025825399828213323,0.02499036796381776,0.01844186967132428,0.028515598616841664,0.0188355948646231,0.023211403592104874,0.8044293094427111,0.15749194502598535,sound_guitar
0.012552797684020572,0.014717574409319605,0.022453687710393265,0.02180744040818092,0.014036316588010722,0.02471884689757647,0.014331430875256708,0.018477860376208542,0.7692518003842346,0.1661645465134115,sound_guitar
0.014243510037492238,0.017402789708979426,0.03306244346351934,0.07268580695078165,0.02123157800334074,0.03341768495137532,0.017600886973831758,0.021658497504889053,0.8024819032912169,0.23995492585744116,sound_guitar
0.03611401135842301,0.0313676657300715,0.05429900864630202,0.02676984011083806,0.039614435120039294,0.02864861720005947,0.039435058144662416,0.02951730668516526,0.9152243004269549,0.2752492723423407,sound_guitar
0.040681900874820015,0.044837412242946996,0.062410846133191644,0.04767419787164279,0.04699239215150202,0.03132749246618006,0.044436885008378384,0.040421959999222594,0.8901090918703862,0.3146102321486969,sound_guitar
0.023412905573220625,0.0251656436809324,0.04074989166714261,0.02532208175792568,0.026989923444998246,0.02343206555963178,0.028077005455393027,0.029088669403207704,0.8934739798353304,0.23615490494263278,sound_guitar
0.039612105104962485,0.032319162615226965,0.05007660330445488,0.019024001160929473,0.03768856094362464,0.031236103089401005,0.03864131735772512,0.025657375709710606,0.9394312449789457,0.21085349678171825,sound_guitar
0.041233607011216034,0.03427650919577919,0.05692701237852613,0.020945277925399082,0.04679986352903889,0.017848579039155137,0.04449358077887391,0.027142058843221243,0.9471252540564481,0.23732525035020172,sound_guitar
0.01317173682628573,0.03405729949361924,0.06453029525334777,0.08067370320106931,0.03150512333062325,0.042536272152743144,0.01590001385896612,0.04104881873524295,0.7107779603528253,0.33748355893544774,sound_guitar
0.017443010140319123,0.035129103257420906,0.06544705943251626,0.08266733337559136,0.03538358447548364,0.048843173806662435,0.019446649279963715,0.040300459104191055,0.7469978834381061,0.3302082590943938,sound_guitar
0.033474127157388456,0.03814782351168642,0.04748580448240401,0.03630192304929276,0.03644837917387046,0.025591644341316833,0.031604742286225444,0.03296944314511557,0.9244427419875392,0.29675315684860504,sound_guitar
0.04213729770775,0.04141625591267601,0.05560564036379527,0.039424370490039884,0.043365333950987635,0.026368399395312568,0.04141311058195059,0.03043491416810704,0.9386559610013967,0.29401934331385937,sound_guitar
0.04150847135873941,0.0486681046110345,0.04936047074946528,0.026843741994168637,0.04004430215056713,0.02426683424518667,0.03721762356528203,0.032242320234600635,0.942780760371793,0.35763086193800814,sound_guitar
0.04727271289133553,0.03696314576319028,0.048884413599375405,0.012747673296724235,0.04132346052531298,0.01429304977490573,0.04404631414496478,0.020855966272440678,1.0,0.20059404590064622,sound_guitar
0.025655324063088177,0.01843302972646616,0.03448748638336582,0.012582905150698797,0.027909731590942646,0.01004684489411677,0.026514722001738673,0.014611219957338412,0.9396230826777958,0.16711197741869224,sound_guitar
0.011528483065192224,0.023905132123512363,0.05604786554222127,0.09617184694101343,0.02587678080422689,0.045656382072250985,0.014407025235917402,0.036093904605417865,0.6970951658920439,0.3291311790959525,sound_guitar
0.013260721686994712,0.022896354612953796,0.04760061181091287,0.11145769262870314,0.02375938629120258,0.05102567503069579,0.014696803618450065,0.026685498762049654,0.733533253854274,0.2872501520764324,sound_guitar
0.05742094189486335,0.04541353832066772,0.06579390923601396,0.023785959659398573,0.051709136843886,0.023805784799168936,0.0520341182547782,0.03125422595650992,0.9189107400616634,0.2330429949495936,sound_guitar
0.0385166025975669,0.05427170671392532,0.05637000596203354,0.038941461731798015,0.03938734645341945,0.03625570743771014,0.042465132101145255,0.04729065388705551,0.8698151063743145,0.3518144947137735,sound_guitar
0.043697498932181604,0.044357397164887215,0.05826398723780031,0.023313042188654525,0.04639190087875153,0.02348596524728267,0.04781973264794446,0.03578726141706625,0.9455274322788338,0.2187288175505655,sound_guitar
0.050084634489740966,0.05244578943444697,0.06408488620747577,0.034743992465281516,0.04538279555460526,0.02153872548334168,0.05322472943518414,0.04116032185492237,0.9429176116690474,0.27019701057057505,sound_guitar
0.015580260389476833,0.02993069356338229,0.0626238081186553,0.08455492199302718,0.033214643256292094,0.04174901057510192,0.017122122689647353,0.038884994073608445,0.7293961803111983,0.31625243035015826,sound_guitar
0.012020865961115542,0.03919358940147481,0.06913125837953901,0.11545147705222372,0.03341793285211108,0.062124657741903545,0.012712451651106828,0.040019513179933866,0.6944241461212375,0.3185656574437798,sound_guitar
0.017268995301599255,0.03612297661315639,0.07140815939098862,0.0965519065442163,0.039126531019438984,0.05119672908350066,0.01763238462410704,0.03868127676003975,0.725007865507465,0.30430016954733374,sound_guitar
0.036343394554917474,0.03647175454291976,0.04429172871742093,0.029616835789483917,0.044297958667989794,0.0295065572598666,0.03981932947802094,0.02867096593256479,0.9458720999837509,0.2420745445894164,sound_guitar
0.022598199737395765,0.024341831147985514,0.03440827535485841,0.028552380382491492,0.029775898858022228,0.027333016148615007,0.025645386854140684,0.025974324187815097,0.8986093842498974,0.23627153054626468,sound_guitar
0.03508969673959466,0.01820644973892059,0.04086897551480184,0.012448656307630888,0.039438734114650105,0.012902283674718741,0.037217623565282035,0.01823543278455702,0.9762328901566495,0.18977090177877684,sound_guitar
0.02608640627718982,0.015157131845333804,0.03335410036172132,0.017502213235685283,0.028284968014836823,0.01327140654744105,0.02563908732408562,0.013486202834728836,0.9312416326010435,0.2130221916187616,sound_guitar
0.01453814879850661,0.018827559611402818,0.027426475027654117,0.029915252676414355,0.019121202476945605,0.023011186365875406,0.01778357334542843,0.02082866550085406,0.8172965980260625,0.21384822276948287,sound_guitar
0.013865818739816087,0.023949146887701105,0.02769020685008852,0.04548750512866543,0.018350179264427672,0.036546157779527515,0.016177193181388667,0.025931615040176607,0.7689171954327778,0.2140409257554083,sound_guitar
0.031909971050258626,0.0398858079758612,0.05217351367500458,0.08216422973680769,0.03762831648882972,0.031246695093466764,0.03422534678912953,0.03748895830933381,0.9004974960036387,0.3108164751527566,sound_guitar
0.03279981965734895,0.02750450869013267,0.050473110679650414,0.08131842886596043,0.03779257134115389,0.042237981170057136,0.03513247911705787,0.032554963071082965,0.9323190659087588,0.28499350475051655,sound_guitar
0.015961906569851074,0.020559981384259376,0.050096727863806985,0.13434032440954477,0.025334130239615695,0.06006209467301478,0.0159630091595167,0.02362253275870842,0.728551093723153,0.28384578159374885,sound_guitar
0.02686947305142929,0.03515504429050092,0.05446537273547492,0.09560274261845546,0.04219912866319299,0.05728033848709739,0.029456602537450707,0.0314883144789717,0.8946232380281565,0.3683133953415888,sound_guitar
0.016721244047901464,0.022736007769845593,0.04273508574204916,0.0715674137309979,0.029755511807932095,0.030191369904577364,0.02000730745486387,0.023568435715137576,0.8519137498423444,0.3375965250425676,sound_guitar
0.02740338221568343,0.030234689455590793,0.04136381947034034,0.039752654503712063,0.03369061138623351,0.02437232815295577,0.028971538723211246,0.028505002224631523,0.9210788404780361,0.32676791758173307,sound_guitar
0.022088019869330573,0.018519712731087903,0.03459619404509428,0.03417106765512932,0.027484022686649776,0.017871965346887602,0.02260271383754772,0.014093533680086473,0.8975907645311856,0.29620388545382215,sound_guitar
0.016001455396832915,0.022754503122553397,0.03157174755670546,0.04827252720226536,0.020249654484957323,0.03196077214867233,0.017267011880913685,0.022983408231608164,0.7886661149953258,0.2582942873822563,sound_guitar
0.01553873412114588,0.02037074496467327,0.03793085225788273,0.07840427391533063,0.02307701559527336,0.037174500367640376,0.01646697156392133,0.01930937118574114,0.7792160837414503,0.28675024628580337,sound_guitar
0.04520233179883873,0.05615701739617585,0.1012963078617296,0.11147648667355263,0.041797682504567044,0.08176910144448961,0.03830114273475199,0.04257465622294827,0.7090757187299952,0.23200303914670642,sound_guitar
0.0443381899292866,0.043787070934760315,0.07545678070511731,0.09013107800542687,0.018773603812707915,0.04811061849330322,0.03673255975104257,0.03247440572820655,0.770726000624607,0.18960536424296934,sound_guitar
0.037403303118029446,0.032890286120857495,0.06729349373901691,0.10270229113086553,0.016734788525784604,0.06769166399710402,0.030143251313452024,0.02539298982055516,0.7561024870724027,0.2081204225146572,sound_guitar
0.027045465331498264,0.028041519480311906,0.055941848327883306,0.0853036338874741,0.014359030366493076,0.04282699094404715,0.022810598329364627,0.02118580191632652,0.7626283367822693,0.2386434248883276,sound_guitar
0.022649613212472018,0.030064178017456058,0.06564970590904566,0.16679193144719479,0.03443752924174717,0.11411366412816594,0.01920096760781646,0.02147963539980184,0.7868681630583567,0.25921609139239155,sound_guitar
0.02492367076392509,0.01926964691432733,0.04020539998331141,0.01116554455538555,0.030719259494632684,0.01621716941574284,0.030218845674112708,0.013230525479814898,0.939899715541084,0.17657840329206675,sound_guitar
0.018860835587616382,0.009031019411954734,0.03307800353486926,0.02109671317461467,0.019195037014438653,0.011782897672211304,0.01991911403409306,0.009915354079067266,0.8493948977225436,0.15085078339332011,sound_guitar
0.016828025880752318,0.009862610993735496,0.03155405449963354,0.025061064310858406,0.0174951122852179,0.011972005224977102,0.018678106613246655,0.01000509272018054,0.8339080027380685,0.15762565205789528,sound_guitar
0.031037919415310047,0.020821714932628008,0.050697424919435345,0.015705619522531987,0.03683147735377975,0.01398827789749124,0.035913620843885045,0.015671119813518857,0.8849151672516382,0.10167139780330667,sound_guitar
0.033792495214591906,0.01669044670539093,0.05434515749128554,0.018090666617775586,0.039089833356547164,0.017667899500434164,0.03881140466921168,0.01715285597522991,0.8696907856542062,0.10106445826284029,sound_guitar
0.03486624586714752,0.015059795538465962,0.05395502365336079,0.019800804596046804,0.0417387673390348,0.01608531387032735,0.03760819442869562,0.01633094882311049,0.87434264814032,0.0560517982946374,sound_guitar
0.02808757692246836,0.012895635953600465,0.0468618388605684,0.01619678425856387,0.03387374834262017,0.014166879016872334,0.0301306522533419,0.013824265855653009,0.8687873389721739,0.05424123228394211,sound_guitar
0.014372043725183057,0.010159406505869302,0.027412642113461082,0.017327210356711132,0.019644073877694523,0.012779601244453346,0.01590631338902118,0.009724154096500813,0.8071223288217899,0.09091080022315438,sound_guitar
0.013711578314587077,0.010104984729535893,0.025562636919189016,0.012043073083880439,0.021036839201501234,0.012119564493401555,0.018161545148731903,0.009717124777448788,0.8365212771976827,0.09465771067470163,sound_guitar
0.016052868871909164,0.012760052868976204,0.029833818909303565,0.021598984100751683,0.020134012822313266,0.01334796251214698,0.019849819203487423,0.014657713458778397,0.823019158632539,0.09647489570708873,sound_guitar
0.017354025279610143,0.008527223216871558,0.031153519327595785,0.021469962968736326,0.021255063998928767,0.010193736149364894,0.019018281236219778,0.008987468125069412,0.817904429199207,0.08463980547269588,sound_guitar
0.018002626042111586,0.01239313058728391,0.03471101676536788,0.020776429289260098,0.024995310189612877,0.014585223238796428,0.019912814504038,0.013602619183602173,0.8329383596987452,0.12467252600669437,sound_guitar
0.024263205353329112,0.008669658724485172,0.039925662310792594,0.028735617124730134,0.03178708037608488,0.013760738822327853,0.026596615892454427,0.012397642611414355,0.8624071544351326,0.144340334883152,sound_guitar
0.017326341100722842,0.012886614663667204,0.03482940948803059,0.04898040162207904,0.024050396027034477,0.023422433952569908,0.018035554547630752,0.009334870691298116,0.8183117630849346,0.17696917019560449,sound_guitar
0.015155110499422527,0.013969425580533643,0.03613275602286265,0.06380559880798643,0.020461060594181898,0.0209589514246106,0.015162968842524346,0.013076168130735227,0.7852623312689733,0.24109605493554298,sound_guitar
0.02246768860835583,0.014731395259475404,0.03909900177495365,0.022709470029250653,0.028452478148170125,0.01667606951993335,0.02287359362991521,0.013528246151683137,0.8196537016691094,0.1690726481445904,sound_guitar
0.020854096467498737,0.015038195135378706,0.03279228187694956,0.014738906366719873,0.025667824057397662,0.016055516359471996,0.022911390810245555,0.01636143151398604,0.8543670322470969,0.14011801863752643,sound_guitar
0.026517488491291326,0.012910236473377268,0.04890020934492814,0.026098295467706582,0.03691980127954445,0.018002516819924333,0.029129026974587698,0.015644439392581415,0.8271962248514382,0.09358053404160019,sound_guitar
0.026549127552876722,0.016950665322499548,0.048500595075198216,0.021230473533918177,0.036457969546880825,0.016940293254781833,0.03035743533532399,0.017156820377553676,0.839666392577944,0.08334535856028143,sound_guitar
0.02265752297786846,0.02188328856286751,0.04344440610025348,0.03795709496004779,0.028407623203113925,0.0247951905802508,0.023931914679164945,0.02108847262553273,0.8429700998016894,0.29807226338530035,sound_guitar
0.02455388923164539,0.026965290418950634,0.04866038474112071,0.06375857272327924,0.031199545578401638,0.03447054192118627,0.024668959695606712,0.023520720848698037,0.8286684624883927,0.3170454390770711,sound_guitar
0.02620109787543699,0.030444417050753948,0.05858256830419206,0.08621737377859513,0.039405657297127555,0.04504695767489623,0.02643282811102292,0.030013576088769568,0.7846789608208353,0.3901555558890873,sound_guitar
0.025536677582142914,0.027817120618728614,0.057808745742595986,0.0952704210169893,0.03751365290581777,0.04436960928459869,0.025733580274911492,0.02647630072671378,0.8029066775975024,0.38208466947413783,sound_guitar
0.009867432331956971,0.010886775522901196,0.022193147676743206,0.028667476622469587,0.01460794147045768,0.0183915210720479,0.012290383137417949,0.011510432309853082,0.7557654682834725,0.24225570502438637,sound_guitar
0.010073086232262234,0.011672207876965884,0.02270406437165667,0.02711142585982119,0.014335691679974616,0.018426482394379582,0.012378576558188758,0.012585632729780376,0.7646746141868159,0.2521510488073113,sound_guitar
0.01986142091025578,0.017806303748357732,0.033008302192414005,0.022280501714688487,0.023293934632139662,0.016947814658288037,0.018577314132365727,0.007256945600165301,0.8599322639433462,0.14006050046648522,sound_guitar
0.014107066584405099,0.021239420853912613,0.03902408787981104,0.050393599988698634,0.02406624801918667,0.03180604427119589,0.016397676733315696,0.02180821715237478,0.7953669048968479,0.2703878715309434,sound_guitar
0.026046857450207975,0.029518491072133057,0.04985564744401334,0.05527689046976802,0.035730643769225384,0.041544846875242424,0.026754104143830868,0.02795725100310117,0.8082817479814004,0.3095444977688778,sound_guitar
0.025681030800626368,0.028853541981864,0.0517315140578708,0.0597115409993833,0.03586466410943667,0.03803020248502374,0.02470675687593706,0.02599593781774341,0.8011975954526105,0.32855253552976993,sound_guitar
0.021601569297454586,0.01722425821599064,0.048073217622137294,0.050289082543042464,0.028994414751070622,0.02327343869107599,0.021179020045104635,0.01564429585404489,0.8027012826854711,0.22513366161022166,sound_guitar
0.021269359150807483,0.011020408961449473,0.03915674011321408,0.014389495408115833,0.025348238538983138,0.014111063350234229,0.022319234985070116,0.01199343023677013,0.8343675156245385,0.1316607676875982,sound_guitar
0.015511049942258708,0.012231618354831213,0.025352546708943054,0.015836831703953537,0.019804574438702573,0.011907390809412211,0.017941061596804878,0.010098497796531289,0.8256753172223221,0.1400633981252152,sound_guitar
0.01635343995697087,0.009306205019281491,0.026380209442224162,0.014253094393649949,0.018189232448097236,0.00928809659539459,0.01724181376069345,0.008963378311041551,0.8190717623724415,0.1150644820854962,sound_guitar
0.021767674370778138,0.02533356277908804,0.05213741645744637,0.09513968769419962,0.0336989383560989,0.05225397251645404,0.019339557269027727,0.02602768216902198,0.8396593977078932,0.3029048701764857,sound_guitar
0.010357837786531179,0.010375028978620283,0.026019626741953846,0.03560342697427973,0.00999614658698741,0.018236731398039344,0.010003653727431935,0.008831553230828031,0.6920627628822374,0.1982080245866846,sound_guitar
0.03876378276620312,0.0484918709432555,0.080028802809963,0.0917846130366965,0.04533096239009317,0.053410790553199444,0.030785803379067923,0.03516423923109128,0.8375242501021818,0.40303408452690465,sound_guitar
